ProductID,Category,Subcategory,Brand,ProductName,CostPrice,SellingPrice,Supplier,LaunchDate
PROD002158,Apparel,Men,WearWell,WearWell Men 472,26.76,62.64,Supplier_060,2020-10-11
PROD002159,Apparel,Women,WearWell,WearWell Women 518,37.24,80.49,Supplier_024,2019-03-19
PROD002160,Beauty,Haircare,Glowtra,Glowtra Haircare 607,28.57,56.06,Supplier_002,2023-12-02
PROD002161,Furniture,Bedroom,Loungeify,Loungeify Bedroom 483,429.39,511.29,Supplier_017,2023-09-05
PROD002162,Apparel,Women,WearWell,WearWell Women 209,28.38,47.98,Supplier_021,2020-08-09
PROD002163,Grocery,Snacks,PureHarvest,PureHarvest Snacks 787,18.07,23.66,Supplier_036,2023-05-08
PROD002164,Beauty,Makeup,Auralis,Auralis Makeup 264,53.38,101.44,Supplier_032,2022-09-22
PROD002165,Electronics,Mobiles,Veltrix,Veltrix Mobiles 871,768.16,925.65,Supplier_053,2024-07-12
PROD002166,Electronics,Cameras,Sonex,Sonex Cameras 872,1134.38,1410.31,Supplier_011,2022-10-27
PROD002167,Apparel,Winterwear,WearWell,WearWell Winterwear 440,77.09,133.26,Supplier_046,2021-11-13
PROD002168,Electronics,Mobiles,NimbusTech,NimbusTech Mobiles 168,170.35,203.52,Supplier_028,2023-03-29
PROD002169,Apparel,Women,WearWell,WearWell Women 420,68.87,168.55,Supplier_051,2024-11-02
PROD002170,Grocery,Frozen Foods,FarmFresh,FarmFresh Frozen Foods 207,5.7,7.24,Supplier_018,2023-05-28
PROD002171,Toys & Games,Action Figures,Wonderplay,Wonderplay Action Figures 954,79.28,134.64,Supplier_040,2022-06-20
PROD002172,Grocery,Frozen Foods,DailyBasket,DailyBasket Frozen Foods 486,1.77,2.11,Supplier_043,2024-03-04
PROD002173,Beauty,Makeup,Auralis,Auralis Makeup 826,53.32,94.52,Supplier_037,2024-04-30
PROD002174,Home & Kitchen,Decor,CasaNova,CasaNova Decor 995,131.49,218.01,Supplier_028,2023-12-24
PROD002175,Furniture,Outdoor,Furnova,Furnova Outdoor 449,1404.49,1726.88,Supplier_038,2023-11-04
PROD002176,Home & Kitchen,Decor,Dweliva,Dweliva Decor 533,225.76,290.17,Supplier_031,2023-05-03
PROD002177,Sports & Fitness,Equipment,Enduro,Enduro Equipment 633,127.76,184.43,Supplier_029,2021-12-31
PROD002178,Grocery,Dairy,Nutrivia,Nutrivia Dairy 397,14.58,17.49,Supplier_034,2022-12-13
PROD002179,Electronics,Accessories,Sonex,Sonex Accessories 844,103.45,120.86,Supplier_044,2019-11-08
PROD002180,Apparel,Footwear,Clovera,Clovera Footwear 969,52.96,130.48,Supplier_033,2023-02-23
PROD002181,Beauty,Makeup,Auralis,Auralis Makeup 317,3.94,7.28,Supplier_057,2020-07-14
PROD002182,Grocery,Snacks,PureHarvest,PureHarvest Snacks 496,4.96,5.89,Supplier_022,2024-01-28
PROD002183,Electronics,Mobiles,Sonex,Sonex Mobiles 488,620.5,691.37,Supplier_003,2019-06-22
PROD002184,Electronics,Mobiles,Veltrix,Veltrix Mobiles 450,445.93,512.99,Supplier_031,2019-01-31
PROD002185,Home & Kitchen,Cookware,Hearthly,Hearthly Cookware 100,201.78,255.34,Supplier_036,2019-12-30
PROD002186,Grocery,Dairy,FarmFresh,FarmFresh Dairy 601,12.32,14.0,Supplier_007,2023-01-11
PROD002187,Sports & Fitness,Apparel,ProAthlete,ProAthlete Apparel 609,21.37,34.51,Supplier_036,2023-08-08
PROD002188,Home & Kitchen,Decor,Dweliva,Dweliva Decor 141,78.88,106.76,Supplier_055,2023-06-26
PROD002189,Books & Media,Children,Pagewise,Pagewise Children 712,34.09,43.51,Supplier_044,2023-12-30
PROD002190,Furniture,Office,Comforta,Comforta Office 163,331.03,401.58,Supplier_039,2022-02-27
PROD002191,Electronics,Laptops,Sonex,Sonex Laptops 496,535.98,590.9,Supplier_046,2023-04-02
PROD002192,Grocery,Frozen Foods,FarmFresh,FarmFresh Frozen Foods 470,20.12,23.87,Supplier_003,2023-03-24
PROD002193,Grocery,Dairy,GreenLeaf,GreenLeaf Dairy 413,14.64,16.37,Supplier_038,2020-03-29
PROD002194,Toys & Games,Board Games,Wonderplay,Wonderplay Board Games 918,17.0,26.25,Supplier_047,2020-11-03
PROD002195,Electronics,Audio,Aurawave,Aurawave Audio 428,637.29,756.14,Supplier_052,2021-11-01
PROD002196,Apparel,Footwear,UrbanThread,UrbanThread Footwear 549,74.06,116.34,Supplier_014,2023-07-21
PROD002197,Electronics,Accessories,NimbusTech,NimbusTech Accessories 588,807.61,936.75,Supplier_056,2019-04-16
PROD002198,Apparel,Men,Stratus,Stratus Men 431,72.77,151.62,Supplier_026,2020-03-21
PROD002199,Electronics,Accessories,NimbusTech,NimbusTech Accessories 840,923.01,1149.85,Supplier_042,2021-07-02
PROD002200,Beauty,Skincare,Auralis,Auralis Skincare 244,49.97,88.85,Supplier_059,2024-01-22
PROD002201,Apparel,Kids,WearWell,WearWell Kids 256,52.8,81.33,Supplier_003,2022-01-15
PROD002202,Furniture,Outdoor,Furnova,Furnova Outdoor 566,1077.66,1434.41,Supplier_036,2022-03-26
PROD002203,Furniture,Bedroom,Comforta,Comforta Bedroom 945,325.82,407.63,Supplier_053,2019-09-02
PROD002204,Sports & Fitness,Apparel,ProAthlete,ProAthlete Apparel 342,30.33,53.79,Supplier_026,2019-09-21
PROD002205,Grocery,Dairy,PureHarvest,PureHarvest Dairy 520,10.57,12.46,Supplier_022,2023-12-29
PROD002206,Electronics,Accessories,Veltrix,Veltrix Accessories 664,505.89,564.06,Supplier_018,2023-04-14
PROD002207,Electronics,Laptops,Sonex,Sonex Laptops 859,812.39,945.05,Supplier_014,2021-02-13
PROD002208,Beauty,Skincare,Velvetta,Velvetta Skincare 813,5.6,11.9,Supplier_041,2020-05-24
PROD002209,Electronics,Audio,Sonex,Sonex Audio 796,689.7,856.58,Supplier_046,2023-07-19
PROD002210,Grocery,Snacks,Nutrivia,Nutrivia Snacks 920,4.32,5.51,Supplier_026,2024-11-18
PROD002211,Electronics,Accessories,Aurawave,Aurawave Accessories 849,1197.59,1334.82,Supplier_049,2019-07-02
PROD002212,Electronics,Laptops,Pulseon,Pulseon Laptops 118,1090.15,1241.44,Supplier_055,2019-03-18
PROD002213,Apparel,Winterwear,Stratus,Stratus Winterwear 387,37.73,93.38,Supplier_022,2020-11-12
PROD002214,Apparel,Footwear,Denimo,Denimo Footwear 351,34.72,72.7,Supplier_039,2023-02-16
PROD002215,Grocery,Snacks,DailyBasket,DailyBasket Snacks 795,16.64,21.12,Supplier_006,2024-02-04
PROD002216,Books & Media,Academic,Lorebound,Lorebound Academic 475,14.54,21.34,Supplier_012,2021-07-11
PROD002217,Home & Kitchen,Appliances,HomeCraft,HomeCraft Appliances 475,268.47,344.84,Supplier_011,2022-01-07
PROD002218,Grocery,Dairy,DailyBasket,DailyBasket Dairy 239,1.12,1.3,Supplier_024,2024-05-10
PROD002219,Toys & Games,Action Figures,PlayNest,PlayNest Action Figures 572,14.87,27.78,Supplier_030,2024-05-24
PROD002220,Home & Kitchen,Furnishing,Hearthly,Hearthly Furnishing 516,19.94,28.69,Supplier_035,2024-08-12
PROD002221,Apparel,Footwear,WearWell,WearWell Footwear 175,13.71,21.58,Supplier_034,2024-02-13
PROD002222,Sports & Fitness,Apparel,Enduro,Enduro Apparel 599,155.85,263.56,Supplier_007,2024-08-05
PROD002223,Apparel,Kids,Stratus,Stratus Kids 944,38.5,65.32,Supplier_048,2019-11-22
PROD002224,Sports & Fitness,Apparel,ProAthlete,ProAthlete Apparel 871,241.65,345.77,Supplier_052,2020-12-20
PROD002225,Electronics,Accessories,NimbusTech,NimbusTech Accessories 751,753.04,918.41,Supplier_018,2022-06-14
PROD002226,Grocery,Staples,DailyBasket,DailyBasket Staples 313,24.97,30.44,Supplier_025,2023-02-21
PROD002227,Home & Kitchen,Decor,CasaNova,CasaNova Decor 200,229.35,365.36,Supplier_037,2024-12-04
PROD002228,Toys & Games,Board Games,Wonderplay,Wonderplay Board Games 396,66.48,111.82,Supplier_032,2020-11-14
PROD002229,Sports & Fitness,Nutrition,FitForge,FitForge Nutrition 292,83.49,134.92,Supplier_044,2024-12-10
PROD002230,Books & Media,Children,ChapterOne,ChapterOne Children 262,5.33,7.98,Supplier_024,2021-09-29
PROD002231,Grocery,Frozen Foods,FarmFresh,FarmFresh Frozen Foods 700,2.88,3.51,Supplier_050,2023-04-15
PROD002232,Books & Media,Children,ChapterOne,ChapterOne Children 948,13.29,18.66,Supplier_033,2022-04-07
PROD002233,Electronics,Cameras,NimbusTech,NimbusTech Cameras 322,206.97,253.84,Supplier_020,2022-10-21
PROD002234,Grocery,Beverages,FarmFresh,FarmFresh Beverages 694,19.44,23.24,Supplier_031,2024-03-29
PROD002235,Apparel,Kids,UrbanThread,UrbanThread Kids 916,27.13,65.68,Supplier_052,2022-06-26
PROD002236,Grocery,Staples,PureHarvest,PureHarvest Staples 730,1.73,1.94,Supplier_005,2020-01-28
PROD002237,Electronics,Cameras,Sonex,Sonex Cameras 714,742.33,834.16,Supplier_030,2024-02-28
PROD002238,Home & Kitchen,Decor,HomeCraft,HomeCraft Decor 390,268.24,409.81,Supplier_033,2021-04-19
PROD002239,Apparel,Men,UrbanThread,UrbanThread Men 228,52.79,93.74,Supplier_056,2024-01-04
PROD002240,Books & Media,Academic,ChapterOne,ChapterOne Academic 161,13.57,19.62,Supplier_040,2023-06-30
PROD002241,Furniture,Office,Comforta,Comforta Office 117,194.29,260.3,Supplier_004,2022-05-23
PROD002242,Books & Media,Fiction,Lorebound,Lorebound Fiction 432,34.28,51.31,Supplier_002,2020-04-01
PROD002243,Apparel,Kids,Denimo,Denimo Kids 890,70.23,111.9,Supplier_031,2021-12-19
PROD002244,Grocery,Dairy,Nutrivia,Nutrivia Dairy 724,7.02,9.21,Supplier_013,2020-06-07
PROD002245,Automotive,Parts,RoadKing,RoadKing Parts 127,260.66,339.69,Supplier_023,2020-04-12
PROD002246,Apparel,Footwear,Stratus,Stratus Footwear 814,16.01,25.59,Supplier_027,2023-08-30
PROD002247,Apparel,Men,Denimo,Denimo Men 216,38.74,62.89,Supplier_003,2020-05-13
PROD002248,Home & Kitchen,Furnishing,CasaNova,CasaNova Furnishing 160,212.18,345.58,Supplier_047,2023-08-17
PROD002249,Home & Kitchen,Appliances,CasaNova,CasaNova Appliances 743,239.42,322.8,Supplier_002,2020-08-01
PROD002250,Electronics,Laptops,Veltrix,Veltrix Laptops 954,832.61,1024.64,Supplier_039,2024-02-18
PROD002251,Grocery,Dairy,GreenLeaf,GreenLeaf Dairy 435,17.65,21.71,Supplier_013,2020-11-27
PROD002252,Electronics,Cameras,Veltrix,Veltrix Cameras 272,384.57,460.6,Supplier_049,2023-09-04
PROD002253,Electronics,Accessories,Sonex,Sonex Accessories 972,962.18,1131.48,Supplier_055,2022-02-23
PROD002254,Grocery,Beverages,DailyBasket,DailyBasket Beverages 726,15.07,16.99,Supplier_016,2022-11-03
PROD002255,Books & Media,Non-Fiction,Pagewise,Pagewise Non-Fiction 185,26.33,33.11,Supplier_040,2022-10-04
PROD002256,Sports & Fitness,Apparel,PeakGear,PeakGear Apparel 824,225.96,372.47,Supplier_035,2020-11-21
PROD002257,Grocery,Frozen Foods,DailyBasket,DailyBasket Frozen Foods 977,5.69,6.91,Supplier_019,2020-08-05
PROD002258,Electronics,Audio,Pulseon,Pulseon Audio 207,645.81,755.99,Supplier_057,2024-01-27
PROD002259,Furniture,Bedroom,WoodCraft,WoodCraft Bedroom 202,125.93,152.17,Supplier_010,2020-12-21
PROD002260,Beauty,Skincare,PureSkin,PureSkin Skincare 129,37.93,78.14,Supplier_007,2024-12-07
PROD002261,Home & Kitchen,Cookware,Dweliva,Dweliva Cookware 379,63.97,103.66,Supplier_051,2022-06-29
PROD002262,Automotive,Accessories,AutoEdge,AutoEdge Accessories 950,328.04,436.54,Supplier_027,2019-03-12
PROD002263,Automotive,Accessories,MotoFix,MotoFix Accessories 392,289.98,348.42,Supplier_037,2024-01-12
PROD002264,Electronics,Audio,NimbusTech,NimbusTech Audio 343,117.8,132.32,Supplier_016,2021-02-15
PROD002265,Home & Kitchen,Storage,CasaNova,CasaNova Storage 349,56.52,92.0,Supplier_032,2023-04-13
PROD002266,Beauty,Fragrance,Velvetta,Velvetta Fragrance 352,44.74,84.35,Supplier_026,2020-05-24
PROD002267,Toys & Games,Outdoor,Brainary,Brainary Outdoor 200,23.72,45.35,Supplier_034,2019-09-08
PROD002268,Apparel,Women,WearWell,WearWell Women 178,27.71,48.17,Supplier_025,2024-04-15
PROD002269,Beauty,Fragrance,Velvetta,Velvetta Fragrance 149,46.78,76.09,Supplier_014,2021-12-29
PROD002270,Grocery,Snacks,GreenLeaf,GreenLeaf Snacks 110,8.8,10.02,Supplier_038,2021-12-20
PROD002271,Apparel,Kids,Clovera,Clovera Kids 887,55.23,93.61,Supplier_001,2023-12-30
PROD002272,Home & Kitchen,Decor,CasaNova,CasaNova Decor 636,97.05,154.08,Supplier_036,2024-04-17
PROD002273,Grocery,Frozen Foods,GreenLeaf,GreenLeaf Frozen Foods 566,23.17,29.01,Supplier_013,2023-04-01
PROD002274,Sports & Fitness,Footwear,ProAthlete,ProAthlete Footwear 238,49.45,69.15,Supplier_026,2021-12-12
PROD002275,Apparel,Kids,Clovera,Clovera Kids 344,49.58,122.01,Supplier_018,2020-12-18
PROD002276,Toys & Games,Action Figures,PlayNest,PlayNest Action Figures 891,88.62,143.53,Supplier_051,2019-01-26
PROD002277,Sports & Fitness,Nutrition,Enduro,Enduro Nutrition 880,82.45,110.13,Supplier_058,2020-10-24
PROD002278,Home & Kitchen,Appliances,CasaNova,CasaNova Appliances 586,275.22,362.8,Supplier_009,2024-03-14
PROD002279,Beauty,Makeup,PureSkin,PureSkin Makeup 249,15.58,22.45,Supplier_012,2023-12-17
PROD002280,Toys & Games,Educational,Brainary,Brainary Educational 418,61.7,102.43,Supplier_012,2021-06-18
PROD002281,Grocery,Beverages,Nutrivia,Nutrivia Beverages 337,16.89,22.04,Supplier_013,2021-02-05
PROD002282,Beauty,Haircare,Lumeve,Lumeve Haircare 158,48.04,84.45,Supplier_002,2020-09-11
PROD002283,Books & Media,Fiction,ChapterOne,ChapterOne Fiction 698,11.51,15.24,Supplier_015,2021-02-05
PROD002284,Electronics,Mobiles,NimbusTech,NimbusTech Mobiles 182,852.32,966.16,Supplier_020,2019-06-11
PROD002285,Apparel,Women,UrbanThread,UrbanThread Women 793,45.59,113.86,Supplier_047,2021-11-12
PROD002286,Electronics,Accessories,Pulseon,Pulseon Accessories 608,1059.01,1222.4,Supplier_055,2020-08-13
PROD002287,Apparel,Women,Denimo,Denimo Women 439,5.64,8.83,Supplier_002,2019-04-01
PROD002288,Toys & Games,Educational,Funkido,Funkido Educational 147,14.54,22.42,Supplier_051,2023-02-01
PROD002289,Grocery,Frozen Foods,DailyBasket,DailyBasket Frozen Foods 417,7.21,9.23,Supplier_022,2020-05-01
PROD002290,Electronics,Mobiles,Aurawave,Aurawave Mobiles 817,666.05,809.1,Supplier_018,2019-10-26
PROD002291,Grocery,Frozen Foods,PureHarvest,PureHarvest Frozen Foods 416,17.69,23.3,Supplier_049,2022-07-16
PROD002292,Sports & Fitness,Equipment,PeakGear,PeakGear Equipment 892,96.83,133.24,Supplier_009,2024-01-04
PROD002293,Electronics,Accessories,Aurawave,Aurawave Accessories 425,934.45,1166.94,Supplier_004,2022-07-31
PROD002294,Home & Kitchen,Appliances,Hearthly,Hearthly Appliances 108,82.27,105.9,Supplier_045,2023-07-31
PROD002295,Sports & Fitness,Equipment,Striveon,Striveon Equipment 257,245.06,364.35,Supplier_039,2021-10-20
PROD002296,Home & Kitchen,Cookware,KitchPro,KitchPro Cookware 944,14.11,18.25,Supplier_047,2020-07-08
PROD002297,Books & Media,Fiction,Pagewise,Pagewise Fiction 446,23.0,31.37,Supplier_012,2023-12-09
PROD002298,Sports & Fitness,Footwear,Enduro,Enduro Footwear 863,143.88,206.45,Supplier_055,2020-11-16
PROD002299,Electronics,Accessories,Veltrix,Veltrix Accessories 862,988.81,1210.12,Supplier_016,2019-11-25
PROD002300,Toys & Games,Board Games,Funkido,Funkido Board Games 485,80.94,157.69,Supplier_058,2024-01-18
PROD002301,Home & Kitchen,Cookware,KitchPro,KitchPro Cookware 953,299.25,387.59,Supplier_005,2021-07-04
PROD002302,Automotive,Care Products,AutoEdge,AutoEdge Care Products 136,115.36,140.62,Supplier_022,2022-01-04
PROD002303,Furniture,Living Room,Loungeify,Loungeify Living Room 561,679.73,842.83,Supplier_042,2023-11-22
PROD002304,Grocery,Beverages,FarmFresh,FarmFresh Beverages 987,6.87,8.0,Supplier_032,2021-02-21
PROD002305,Grocery,Dairy,PureHarvest,PureHarvest Dairy 388,3.46,4.4,Supplier_017,2024-07-12
PROD002306,Beauty,Haircare,Lumeve,Lumeve Haircare 620,42.52,62.43,Supplier_021,2019-05-06
PROD002307,Electronics,Laptops,Aurawave,Aurawave Laptops 239,436.0,505.67,Supplier_042,2022-03-17
PROD002308,Apparel,Winterwear,Stratus,Stratus Winterwear 504,27.19,60.29,Supplier_041,2022-02-28
PROD002309,Furniture,Office,WoodCraft,WoodCraft Office 710,245.85,321.37,Supplier_033,2024-01-08
PROD002310,Home & Kitchen,Appliances,Hearthly,Hearthly Appliances 996,116.19,168.7,Supplier_010,2019-07-24
PROD002311,Grocery,Dairy,FarmFresh,FarmFresh Dairy 320,16.18,19.6,Supplier_039,2022-04-16
PROD002312,Grocery,Beverages,DailyBasket,DailyBasket Beverages 200,20.39,25.91,Supplier_001,2019-12-03
PROD002313,Sports & Fitness,Apparel,PeakGear,PeakGear Apparel 259,87.35,119.92,Supplier_023,2022-03-31
PROD002314,Books & Media,Fiction,Lorebound,Lorebound Fiction 438,8.25,11.04,Supplier_029,2023-04-18
PROD002315,Books & Media,Fiction,InkHouse,InkHouse Fiction 560,25.86,35.75,Supplier_025,2021-01-16
PROD002316,Electronics,Accessories,Sonex,Sonex Accessories 418,632.02,764.36,Supplier_020,2022-09-20
PROD002317,Electronics,Audio,Aurawave,Aurawave Audio 930,695.14,781.94,Supplier_039,2021-10-21
PROD002318,Furniture,Living Room,Comforta,Comforta Living Room 821,1204.72,1671.6,Supplier_009,2021-02-04
PROD002319,Automotive,Parts,RoadKing,RoadKing Parts 632,34.48,46.35,Supplier_047,2019-04-18
PROD002320,Grocery,Frozen Foods,PureHarvest,PureHarvest Frozen Foods 494,17.66,21.43,Supplier_049,2019-10-11
PROD002321,Grocery,Snacks,PureHarvest,PureHarvest Snacks 303,12.36,14.75,Supplier_042,2021-06-01
PROD002322,Home & Kitchen,Appliances,HomeCraft,HomeCraft Appliances 728,47.59,61.93,Supplier_014,2022-09-10
PROD002323,Grocery,Staples,GreenLeaf,GreenLeaf Staples 799,19.4,23.11,Supplier_011,2021-08-12
PROD002324,Beauty,Skincare,PureSkin,PureSkin Skincare 649,45.5,90.64,Supplier_028,2022-11-09
PROD002325,Grocery,Beverages,GreenLeaf,GreenLeaf Beverages 111,9.29,10.48,Supplier_050,2021-11-27
PROD002326,Sports & Fitness,Nutrition,Striveon,Striveon Nutrition 957,219.67,349.33,Supplier_054,2021-10-07
PROD002327,Grocery,Beverages,PureHarvest,PureHarvest Beverages 693,11.46,14.3,Supplier_007,2021-09-05
PROD002328,Electronics,Cameras,Sonex,Sonex Cameras 821,1169.38,1449.2,Supplier_023,2023-07-09
PROD002329,Grocery,Staples,FarmFresh,FarmFresh Staples 673,7.32,9.64,Supplier_046,2020-02-20
PROD002330,Electronics,Laptops,Pulseon,Pulseon Laptops 544,80.94,98.64,Supplier_035,2022-06-20
PROD002331,Beauty,Fragrance,PureSkin,PureSkin Fragrance 565,10.97,15.86,Supplier_051,2019-05-05
PROD002332,Electronics,Cameras,Aurawave,Aurawave Cameras 881,78.28,92.78,Supplier_016,2023-11-24
PROD002333,Electronics,Mobiles,Aurawave,Aurawave Mobiles 487,815.97,1012.89,Supplier_038,2022-02-06
PROD002334,Sports & Fitness,Nutrition,Striveon,Striveon Nutrition 953,8.02,13.84,Supplier_021,2022-10-09
PROD002335,Apparel,Kids,UrbanThread,UrbanThread Kids 676,53.7,113.52,Supplier_052,2019-10-23
PROD002336,Home & Kitchen,Decor,HomeCraft,HomeCraft Decor 220,222.3,307.22,Supplier_050,2020-08-20
PROD002337,Grocery,Beverages,GreenLeaf,GreenLeaf Beverages 842,23.84,26.59,Supplier_040,2020-10-11
PROD002338,Automotive,Parts,RoadKing,RoadKing Parts 768,89.52,136.78,Supplier_043,2023-09-21
PROD002339,Furniture,Office,Comforta,Comforta Office 464,359.28,441.24,Supplier_020,2021-09-02
PROD002340,Apparel,Men,WearWell,WearWell Men 406,73.66,137.35,Supplier_020,2024-03-24
PROD002341,Sports & Fitness,Nutrition,Striveon,Striveon Nutrition 449,168.73,255.73,Supplier_034,2020-05-20
PROD002342,Sports & Fitness,Equipment,ProAthlete,ProAthlete Equipment 909,75.89,110.5,Supplier_007,2021-01-03
PROD002343,Books & Media,Fiction,Lorebound,Lorebound Fiction 308,5.01,7.52,Supplier_028,2020-01-16
PROD002344,Toys & Games,Action Figures,Wonderplay,Wonderplay Action Figures 443,45.69,69.36,Supplier_029,2020-12-22
PROD002345,Apparel,Women,UrbanThread,UrbanThread Women 404,47.02,83.2,Supplier_001,2022-03-26
PROD002346,Apparel,Kids,Clovera,Clovera Kids 615,18.8,29.07,Supplier_032,2021-10-29
PROD002347,Books & Media,Children,Pagewise,Pagewise Children 894,5.39,7.25,Supplier_058,2019-01-27
PROD002348,Apparel,Footwear,UrbanThread,UrbanThread Footwear 495,68.28,142.01,Supplier_044,2021-08-24
PROD002349,Home & Kitchen,Decor,Hearthly,Hearthly Decor 816,97.11,129.63,Supplier_032,2023-06-11
PROD002350,Electronics,Laptops,Sonex,Sonex Laptops 639,174.1,203.1,Supplier_047,2022-09-22
PROD002351,Grocery,Dairy,GreenLeaf,GreenLeaf Dairy 948,10.22,12.34,Supplier_044,2020-11-15
PROD002352,Grocery,Snacks,Nutrivia,Nutrivia Snacks 481,1.76,1.96,Supplier_025,2024-08-18
PROD002353,Electronics,Laptops,NimbusTech,NimbusTech Laptops 203,491.55,575.84,Supplier_039,2022-03-05
PROD002354,Apparel,Kids,WearWell,WearWell Kids 862,76.22,148.79,Supplier_037,2023-02-21
PROD002355,Apparel,Footwear,Stratus,Stratus Footwear 685,25.91,41.12,Supplier_027,2021-07-02
PROD002356,Sports & Fitness,Footwear,Enduro,Enduro Footwear 697,213.34,301.4,Supplier_038,2023-05-01
PROD002357,Home & Kitchen,Decor,Dweliva,Dweliva Decor 564,100.28,142.74,Supplier_018,2020-09-03
PROD002358,Toys & Games,Outdoor,Kidzoo,Kidzoo Outdoor 765,61.02,118.91,Supplier_037,2021-06-08
PROD002359,Grocery,Beverages,Nutrivia,Nutrivia Beverages 188,19.4,22.03,Supplier_006,2024-03-13
PROD002360,Sports & Fitness,Nutrition,FitForge,FitForge Nutrition 778,207.98,338.27,Supplier_007,2021-06-11
PROD002361,Electronics,Mobiles,Aurawave,Aurawave Mobiles 156,921.88,1144.56,Supplier_037,2020-07-20
PROD002362,Grocery,Beverages,PureHarvest,PureHarvest Beverages 913,12.49,14.26,Supplier_054,2020-11-20
PROD002363,Apparel,Women,Clovera,Clovera Women 955,23.66,48.28,Supplier_013,2019-01-12
PROD002364,Automotive,Care Products,RoadKing,RoadKing Care Products 560,286.53,358.56,Supplier_016,2024-04-03
PROD002365,Electronics,Accessories,Sonex,Sonex Accessories 432,382.0,476.82,Supplier_052,2022-04-10
PROD002366,Grocery,Staples,GreenLeaf,GreenLeaf Staples 476,1.04,1.3,Supplier_027,2022-06-18
PROD002367,Electronics,Mobiles,Veltrix,Veltrix Mobiles 916,275.03,319.18,Supplier_007,2019-08-15
PROD002368,Apparel,Women,Stratus,Stratus Women 803,8.85,18.85,Supplier_034,2020-10-25
PROD002369,Grocery,Dairy,Nutrivia,Nutrivia Dairy 775,11.55,12.98,Supplier_035,2019-06-26
PROD002370,Electronics,Audio,Sonex,Sonex Audio 280,905.63,1095.65,Supplier_009,2024-12-10
PROD002371,Apparel,Kids,Clovera,Clovera Kids 244,38.25,68.69,Supplier_033,2019-10-26
PROD002372,Apparel,Footwear,Denimo,Denimo Footwear 312,44.74,99.94,Supplier_054,2023-12-13
PROD002373,Home & Kitchen,Furnishing,KitchPro,KitchPro Furnishing 307,152.14,216.8,Supplier_046,2024-09-27
PROD002374,Toys & Games,Board Games,Funkido,Funkido Board Games 853,20.6,32.33,Supplier_001,2021-11-11
PROD002375,Automotive,Accessories,GearDrive,GearDrive Accessories 275,159.34,221.08,Supplier_058,2024-02-08
PROD002376,Electronics,Mobiles,Sonex,Sonex Mobiles 686,1157.04,1264.17,Supplier_001,2023-01-02
PROD002377,Grocery,Staples,FarmFresh,FarmFresh Staples 763,20.84,26.06,Supplier_009,2019-02-16
PROD002378,Automotive,Care Products,RoadKing,RoadKing Care Products 771,35.31,48.18,Supplier_058,2021-05-04
PROD002379,Home & Kitchen,Appliances,HomeCraft,HomeCraft Appliances 311,69.14,96.25,Supplier_035,2019-11-28
PROD002380,Apparel,Winterwear,Clovera,Clovera Winterwear 185,25.63,55.89,Supplier_049,2021-08-19
PROD002381,Apparel,Winterwear,WearWell,WearWell Winterwear 180,42.22,89.68,Supplier_020,2019-03-01
PROD002382,Toys & Games,Educational,Brainary,Brainary Educational 708,31.13,45.68,Supplier_019,2022-08-02
PROD002383,Toys & Games,Outdoor,Wonderplay,Wonderplay Outdoor 749,79.08,156.09,Supplier_052,2023-09-27
PROD002384,Grocery,Snacks,Nutrivia,Nutrivia Snacks 803,15.62,19.77,Supplier_017,2024-05-25
PROD002385,Grocery,Frozen Foods,FarmFresh,FarmFresh Frozen Foods 396,15.57,18.1,Supplier_014,2023-06-05
PROD002386,Beauty,Fragrance,Lumeve,Lumeve Fragrance 394,37.08,53.33,Supplier_054,2022-06-29
PROD002387,Electronics,Accessories,NimbusTech,NimbusTech Accessories 506,764.4,932.32,Supplier_035,2022-02-19
PROD002388,Toys & Games,Educational,Wonderplay,Wonderplay Educational 580,76.54,149.92,Supplier_034,2022-12-25
PROD002389,Electronics,Accessories,NimbusTech,NimbusTech Accessories 193,951.25,1150.45,Supplier_053,2019-05-04
PROD002390,Apparel,Men,Denimo,Denimo Men 872,13.96,27.46,Supplier_003,2019-06-19
PROD002391,Sports & Fitness,Apparel,FitForge,FitForge Apparel 956,129.73,207.66,Supplier_042,2021-05-07
PROD002392,Books & Media,Non-Fiction,ChapterOne,ChapterOne Non-Fiction 111,3.84,4.95,Supplier_015,2024-12-21
PROD002393,Home & Kitchen,Decor,Dweliva,Dweliva Decor 548,201.57,297.38,Supplier_029,2020-09-11
PROD002394,Home & Kitchen,Cookware,HomeCraft,HomeCraft Cookware 826,67.49,100.6,Supplier_034,2020-01-10
PROD002395,Beauty,Fragrance,Velvetta,Velvetta Fragrance 382,25.53,42.31,Supplier_039,2021-08-26
PROD002396,Toys & Games,Outdoor,Wonderplay,Wonderplay Outdoor 147,12.44,22.91,Supplier_040,2021-06-03
PROD002397,Electronics,Accessories,Veltrix,Veltrix Accessories 292,484.22,572.96,Supplier_059,2019-12-27
PROD002398,Home & Kitchen,Furnishing,Hearthly,Hearthly Furnishing 117,176.9,260.91,Supplier_039,2020-03-06
PROD002399,Sports & Fitness,Equipment,PeakGear,PeakGear Equipment 729,234.34,334.44,Supplier_022,2020-04-16
PROD002400,Books & Media,Academic,ChapterOne,ChapterOne Academic 348,14.76,21.96,Supplier_060,2019-06-30
